id,seller,price,area_total,area_kitchen,area_living,floor,rooms,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id,new,latitude,longitude,district,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating,distance_from_center,angle,average_room_size,bathroom_amount,relative_floor,subway_distance,cluster
17704,4,13350000.0,71.3,8.0,46.7,13,3,2.48,0,1,1,0,0,1,2,1,7739,0,55.631366,37.480984,6,1994,4,16,False,True,True,1,True,0,0.142893642776019,-2.3798136529895055,23.766666666666666,1,0.8125,0.016829005080514364,8
21038,4,8100000.0,41.6,8.7,21.0,7,1,2.6,0,1,2,2,0,1,1,1,1808,0,55.818169,37.400962,8,1985,3,12,False,True,False,3,False,0,0.19715861959815148,-1.1340106466614546,41.6,1,0.5833333333333334,0.014527188475402417,9
18238,0,16500000.0,71.0,8.6,41.0,9,3,2.1,0,0,2,2,3,0,2,2,6374,0,55.695286,37.734847,4,1999,3,14,False,True,True,3,True,4,0.16017785415260122,1.8198333522484933,23.666666666666668,0,0.6428571428571429,0.008070464980415037,4
904,4,3400000.0,29.5,5.8680284713838775,15.897961371047536,4,2,2.8,0,0,2,2,0,0,4,0,9162,2,55.83801999999999,37.436229,8,2013,7,4,False,False,False,3,False,4,0.17669137958238626,-0.9466810267773135,14.75,0,1.0,0.01133439195545088,9
20131,4,8500000.0,50.0,8.2,30.3,1,2,2.7,0,1,0,1,2,0,0,2,6740,0,55.791582,37.494467,8,1970,3,9,False,True,True,3,False,0,0.10236007538435256,-0.982351228310929,25.0,1,0.1111111111111111,0.0021479788174045326,9
8841,1,7150000.0,41.4,8.235131481874323,30.9,5,1,2.8,1,0,2,2,1,0,2,1,7874,0,55.96475,37.190819,9,2014,2,17,True,True,True,1,True,0,0.45172107661685645,-1.036622442064095,41.4,1,0.29411764705882354,0.19626549890645897,6
11090,4,11659880.0,67.79,12.5,33.0,8,2,2.8,0,1,1,0,0,1,4,1,936,1,55.715824,37.388879,7,2020,2,10,False,True,True,0,False,4,0.1916697947370995,-1.6697797392294866,33.895,1,0.8,0.037461751387249255,9
17730,4,59850000.0,142.0,10.0,105.0,6,4,3.2,2,1,1,1,2,0,0,1,2304,0,55.695195,37.530229,7,2010,2,17,True,True,True,0,True,3,0.06327985600467886,-2.246337963847204,35.5,3,0.35294117647058826,0.004020580306372194,2
19072,3,8565784.0,36.42,10.2,17.3,2,1,3.0,1,0,2,2,0,1,4,1,1744,1,55.811735,37.740722,3,2021,7,22,True,True,True,0,True,0,0.17855318355344205,1.1251123766548923,36.42,1,0.09090909090909091,0.006668876142200186,0
12997,3,7855100.0,40.7,10.7,20.8,28,1,2.95,1,0,0,1,0,1,4,1,767,1,55.699543000000006,37.462415,7,2022,7,30,False,True,True,0,False,4,0.12237405402668794,-1.862750024814362,40.7,1,0.9333333333333333,0.023131071613743497,2
11671,4,23100000.0,65.0,7.0,39.0,3,3,2.8,0,1,2,2,0,1,4,1,864,0,55.741019,37.576358,0,1970,0,9,False,True,False,3,False,3,0.007049102570508445,-0.47959528623545317,21.666666666666668,1,0.3333333333333333,0.008719204378837449,2
13664,3,4961240.0,40.01,10.5,18.0,8,1,2.7,0,1,2,2,0,0,4,1,6703,1,55.52117,37.354734,11,2022,2,16,True,True,True,3,False,1,0.3101489623068281,-2.3304711810126477,40.01,1,0.5,0.09608156355930211,3
1572,2,19000000.0,67.0,14.0,32.0,11,1,2.8,2,0,1,0,0,1,2,2,5591,0,55.799937,37.505903,1,2007,2,23,False,True,True,0,True,0,0.09838789607316269,-0.8467826247405128,67.0,2,0.4782608695652174,0.007152144992937835,9
13013,1,7450000.0,51.0,11.4,28.4,3,2,2.8,0,0,2,2,0,0,4,0,8923,2,55.64442,37.480579,6,1976,7,16,False,False,False,3,False,4,0.13405038691962848,-2.3103580909169463,25.5,0,0.1875,0.008213442700843381,2
3033,4,160954820.0,183.7,10.7,30.9,7,4,2.8,0,0,2,2,0,0,0,1,7481,0,55.749603,37.597872,0,2012,2,8,True,True,True,0,True,0,0.023529559105559986,0.8884650617561154,45.925,0,0.875,0.0035811161667860026,2
57,4,11000000.0,57.5,22.0,26.0,6,3,2.8,1,0,1,1,0,0,2,1,4410,0,55.565931000000006,37.479376,11,2013,2,25,False,True,True,2,True,0,0.19634650464925715,-2.6058282186538926,19.166666666666668,1,0.24,0.012469760903883858,8
19252,0,8350000.0,74.0,14.0,41.0,15,3,2.8,0,1,1,0,1,0,1,1,872,0,55.700101,37.941981,4,2018,2,16,True,True,True,3,True,0,0.36402460432832595,1.6661656154709443,24.666666666666668,1,0.9375,0.015969050128293614,5
16641,1,7100000.0,54.9,8.1,33.0,5,2,2.6,0,1,1,0,0,1,1,2,3826,0,55.944621,37.349291,1,2013,2,19,False,True,True,1,False,0,0.31158720889912545,-0.8318547295304053,27.45,1,0.2631578947368421,0.08846864372194291,9
17494,1,6550000.0,68.1,8.2,46.0,4,2,2.8,0,0,2,2,0,0,4,0,8945,2,55.789441,37.782889,3,1950,7,5,False,False,False,3,False,4,0.21050310128317148,1.308044557240819,34.05,0,0.8,0.0022158524319087812,0
4248,1,7300000.0,51.0,8.5,30.0,9,2,2.8,0,1,1,1,1,0,2,1,2932,0,55.882767,37.5251,1,1990,2,17,True,True,True,3,True,0,0.15772110981840118,-0.35289285459644054,25.5,1,0.5294117647058824,0.02922167498621136,1
13542,4,8000000.0,42.1,10.7,30.9,7,1,2.8,1,0,2,2,1,0,2,1,4865,0,55.638069,37.332735,11,2014,2,18,True,True,True,3,True,1,0.2651371517017078,-1.944109534150898,42.1,1,0.3888888888888889,0.004608881209147361,3
903,4,3400000.0,29.5,5.8680284713838775,15.897961371047536,4,1,2.8,0,0,2,2,0,0,4,0,9162,2,55.83801999999999,37.436229,8,2013,7,4,False,False,False,3,False,4,0.17669137958238626,-0.9466810267773135,29.5,0,1.0,0.01133439195545088,9
3317,4,69900000.0,98.1,10.7,30.9,6,3,2.8,0,0,2,2,0,0,4,0,8796,1,55.746547,37.628038,0,2018,2,6,True,True,True,0,True,4,0.049839992973413114,1.3321441769067814,32.699999999999996,0,1.0,0.005254488842883406,1
1628,3,24270043.0,92.5,13.1,51.0,3,2,2.8,1,1,2,2,0,0,4,1,7718,1,55.791132,37.566871,1,2019,2,25,True,True,True,0,False,4,0.05778855815889919,-0.22227775472066508,46.25,2,0.12,0.008985836911494035,1
19370,4,8505270.0,65.4,10.0,34.9,3,2,2.8,0,1,2,2,0,1,4,1,9649,0,55.579688,37.671085,5,2013,4,45,True,True,True,0,True,0,0.18004580888769228,2.6086595988061148,32.7,1,0.06666666666666667,0.0411121438142074,4
8628,1,7200000.0,48.3,7.0,32.0,1,2,2.8,0,1,1,0,0,1,0,2,2662,0,55.804425,37.829404,3,1967,3,9,False,True,False,3,False,0,0.25932457710733725,1.2988359687099211,24.15,1,0.1111111111111111,0.031203157548551352,0
4017,1,8000000.0,42.0,7.0,28.0,6,2,2.8,0,1,1,0,0,1,1,2,8656,0,55.807127,37.809093,3,1966,3,12,False,True,False,3,False,0,0.2406208802050945,1.265338691000368,21.0,1,0.5,0.010736367076432819,0
7199,1,6090000.0,38.0,10.2,13.2,12,1,2.8,1,0,1,0,0,1,2,1,3364,0,55.939701,37.526178,2,2019,7,14,True,True,True,1,True,4,0.21178701336284314,-0.25505024123781755,38.0,1,0.8571428571428571,0.07374475632205921,1
533,4,83500000.0,170.0,20.0,80.0,20,5,3.1,2,0,2,2,0,0,0,2,1628,0,55.793348,37.448581,8,2011,2,32,True,True,True,0,False,0,0.14352945385624058,-1.1503598272296733,34.0,2,0.625,0.021759201846576228,9
10467,3,8296216.0,38.8,9.6,16.1,23,1,2.8,1,0,2,2,0,1,4,1,801,1,55.817613,37.753685,3,2021,2,24,False,True,True,1,False,4,0.19278397547191306,1.1265866339833348,38.8,1,0.9583333333333334,0.01571959267920131,0
2356,0,8100000.0,70.4,16.0,34.0,3,2,2.8,0,2,1,0,1,0,3,1,155,0,55.853511,37.384711,8,2011,2,4,True,True,False,1,True,0,0.22822450932852256,-1.0235909230093059,35.2,2,0.75,0.018284240263132034,9
6370,3,8942340.0,79.7,22.5,40.8,13,3,2.65,0,2,1,1,1,0,4,1,5176,1,55.663299,37.515335,6,2021,3,15,False,True,True,1,False,4,0.09611849577984359,-2.409117424798261,26.566666666666666,2,0.8666666666666667,0.01666162735149316,2
17638,3,10922348.0,51.9,8.1,30.0,4,2,3.1,1,0,1,0,0,0,4,1,1093,1,55.707852,37.606685,5,2021,2,13,False,True,True,0,False,4,0.03817514490576123,2.3532079402001163,25.95,1,0.3076923076923077,0.012056654967275352,2
9057,4,7170000.0,41.0,11.0,14.5,12,1,2.8,1,0,1,0,0,1,2,1,6371,1,55.864303,37.372368,8,2019,7,25,True,True,True,0,False,4,0.24439628710837216,-1.0121581108226505,41.0,1,0.48,0.019669698345428543,9
4981,4,29000000.0,81.0,13.0,38.0,4,2,2.8,0,0,1,0,0,0,0,2,2046,0,55.710038,37.60894,5,2016,2,18,True,True,True,2,False,0,0.03836204511515705,2.2712618755153064,40.5,0,0.2222222222222222,0.009782956812745124,2
20489,1,13950000.0,61.0,16.0,37.0,19,2,2.9,0,1,1,0,0,2,2,1,3605,0,55.753792,37.79737,3,1972,2,26,True,True,True,1,True,3,0.21858906102711623,1.483642176300433,30.5,1,0.7307692307692307,0.011101340639760461,0
97,3,4197500.0,28.75,4.0,15.1,12,1,2.7,0,1,2,2,0,1,4,1,6703,1,55.52117,37.354734,11,2022,2,16,True,True,True,3,False,1,0.3101489623068281,-2.3304711810126477,28.75,1,0.75,0.09608156355930211,3
18286,4,30800000.0,133.0,33.0,70.1,6,3,2.8,0,1,1,0,0,1,4,1,7820,0,55.665969,37.51432,6,2013,7,32,True,True,True,0,True,4,0.09484605684617291,-2.382332555230917,44.333333333333336,1,0.1875,0.013896818376883776,2
12634,2,10000000.0,79.0,13.4,40.0,8,3,2.8,0,1,1,0,0,2,2,1,3364,0,55.939701,37.526178,2,2019,7,14,True,True,True,1,True,4,0.21178701336284314,-0.25505024123781755,26.333333333333332,1,0.5714285714285714,0.07374475632205921,1
2453,4,63000000.0,201.0,15.0,155.0,1,4,2.8,2,1,1,1,0,0,3,2,6750,0,55.718872,37.499893,7,1997,2,8,True,True,True,0,True,0,0.08128645721468798,-1.7675844444000757,50.25,3,0.125,0.006417120304315398,2
12908,4,12999900.0,56.0,11.7,30.2,10,2,2.7,0,1,1,1,0,1,1,1,4816,0,55.658347,37.510996,6,2007,3,11,False,True,True,1,True,4,0.10270199118365449,-2.4099482025074046,28.0,1,0.9090909090909091,0.019407086978733484,2
18050,3,7467000.0,39.3,6.0,24.7,13,2,2.8,0,2,0,1,1,1,4,1,6512,1,55.854987,37.559155,1,2021,2,24,False,True,True,1,True,0,0.12194966633439598,-0.16853475025294426,19.65,2,0.5416666666666666,0.002108078271797773,1
10948,3,8616450.0,42.5,19.3,14.7,7,1,3.5,1,0,0,1,0,0,4,1,250,1,55.61310699999999,37.742977,5,2022,2,30,False,True,True,0,False,4,0.20368920046730268,2.2108936685746143,42.5,1,0.23333333333333334,0.001541615386533911,4
17981,4,14700000.0,107.0,12.4,66.0,1,4,2.7,0,2,1,1,0,0,1,1,2588,0,55.84263000000001,37.351887,8,2011,2,32,False,True,True,1,True,0,0.2519778953472531,-1.1284373025643992,26.75,2,0.03125,0.010760244839223512,9
19065,4,7000000.0,44.4,9.4,27.9,8,2,2.64,0,0,2,2,0,0,0,1,3815,0,55.779023,37.822505,3,1975,4,9,False,True,False,3,True,0,0.24689359342720352,1.3905633895183809,22.2,0,0.8888888888888888,0.02795380750452659,0
10656,1,6700000.0,39.0,8.0,21.0,7,1,2.8,1,0,2,2,1,0,0,1,4394,0,55.857725,37.615614,2,1978,3,9,True,True,False,3,True,0,0.12812246483330952,0.2848439805071722,39.0,1,0.7777777777777778,0.012255448624999249,1
16201,4,15072000.0,62.11,10.5,32.4,22,2,2.9,0,1,1,0,0,1,2,1,3428,0,55.71788299999999,37.426573,7,2019,2,23,True,True,True,0,True,0,0.15396595046426736,-1.6806659297807252,31.055,1,0.9565217391304348,0.023190696798507302,9
20915,4,4950000.0,37.7,7.0,18.0,2,1,2.8,1,0,1,0,0,0,1,1,6801,0,55.996691000000006,37.180973,9,2013,7,17,False,True,True,1,True,4,0.47698750260294787,-0.9894792431370604,37.7,1,0.11764705882352941,0.22312901472018634,6
7519,2,6100000.0,59.0,6.0,42.0,5,3,2.8,0,1,1,0,1,0,1,2,780,0,55.472898,37.302686,10,1967,0,5,True,False,False,1,False,0,0.38113205724373656,-2.3282550970193894,19.666666666666668,1,1.0,0.16415401365790178,3
11572,3,21621362.0,70.3,15.0,32.3,4,2,3.0,0,0,2,2,0,1,4,1,7203,1,55.714414,37.657907,5,2021,2,17,False,True,True,0,False,4,0.08089806225022642,1.8250938057504833,35.15,0,0.23529411764705882,0.007020715419383743,4
1368,3,8091520.0,37.6,10.5,18.2,7,1,2.8,1,0,1,0,0,0,4,1,4108,1,55.839957,37.49524,1,2021,7,24,True,True,True,1,False,4,0.13484702435538978,-0.6759982933957143,37.6,1,0.2916666666666667,0.008541443027970217,9
12198,4,12087000.0,59.54,10.5,30.4,7,2,2.9,2,0,0,1,0,1,0,1,9211,0,55.718709,37.424902,7,2018,2,23,True,True,True,0,True,0,0.15553954717534024,-1.6742093757262668,29.77,2,0.30434782608695654,0.023529867934184337,9
8925,4,10000000.0,29.2,5.0,16.0,1,1,2.8,1,0,2,2,0,0,4,1,2788,0,55.724697,37.528118,7,2006,2,17,True,True,True,0,True,0,0.052467662388548754,-1.7638867197265822,29.2,1,0.058823529411764705,0.015188342009578418,2
16332,4,4300000.0,38.0,7.55881633601991,20.47872990168835,2,1,2.8,0,1,2,2,1,0,2,1,3416,0,55.775307,37.687111,0,2010,0,3,True,True,True,1,False,4,0.11489115203341435,1.2101578703678801,38.0,1,0.6666666666666666,0.006907631287208242,0
12256,1,7600000.0,55.0,6.0,32.0,1,3,2.8,1,0,2,2,0,0,4,1,7669,0,55.617739,37.647971000000005,5,1969,3,9,False,True,True,1,True,0,0.13552958287902706,2.6129118493393295,18.333333333333332,1,0.1111111111111111,0.019931075284589667,4
12784,4,48900000.0,140.0,10.7,30.9,9,4,2.8,0,1,2,2,1,0,0,1,2046,0,55.710038,37.60894,5,2016,2,18,True,True,True,2,False,0,0.03836204511515705,2.2712618755153064,35.0,1,0.5,0.009782956812745124,2
3533,4,311199000.0,211.7,10.7,30.9,6,5,3.0,0,0,2,2,0,0,4,1,9279,0,55.743791,37.644549,0,2018,7,7,False,True,True,0,True,0,0.06556265514475065,1.432690403177063,42.339999999999996,0,0.8571428571428571,0.007422996834164781,1
730,3,12979084.0,65.32,16.4,29.2,3,2,3.1,0,1,2,2,0,0,4,1,3029,1,55.790195,37.472261,8,2021,2,25,True,True,True,0,False,0,0.12081557355222948,-1.0941553917067575,32.66,1,0.12,0.020133205060299485,9
9095,1,17500000.0,83.0,12.8,47.9,23,3,2.8,1,1,1,0,0,1,1,1,2941,0,55.651013,37.489167,6,2007,7,24,True,True,True,3,True,4,0.12326584909809815,-2.3178000732060493,27.666666666666668,2,0.9583333333333334,0.013977898912211944,2
22022,4,19131000.0,85.2,13.2,44.6,13,3,3.2,1,1,1,1,0,1,4,1,8883,0,55.754578,37.694953000000005,4,2013,7,13,False,True,True,3,False,4,0.11703169710227615,1.4006824266702145,28.400000000000002,2,1.0,0.014560655651451352,0
2027,3,17746680.0,88.8,6.0,44.6,20,3,2.8,0,0,2,2,1,0,4,1,8426,0,55.850368,37.578181,2,2019,7,20,True,True,True,1,True,4,0.11561167427017265,-0.012365831309923305,29.599999999999998,0,1.0,0.005843080095297002,1
18270,3,11388600.0,70.3,17.8,26.7,3,2,2.8,1,0,1,1,0,1,4,1,4207,1,55.59885799999999,37.725271,5,2018,2,14,True,True,True,0,False,4,0.19921774564882946,2.3215692700189776,35.15,1,0.21428571428571427,0.013678947510685057,4
20959,3,6228490.0,43.4,17.2,13.0,3,1,2.89,1,0,1,0,0,1,4,1,1666,1,55.55636,37.510673,11,2022,7,16,False,True,False,0,False,4,0.1912610658083044,-2.7728561259139823,43.4,1,0.1875,0.019062416662114577,8
4087,1,9000000.0,45.0,10.7,30.9,4,2,2.8,0,1,2,2,1,0,3,1,7686,0,55.757875,37.790345,3,1966,4,5,True,False,False,1,False,0,0.21199776567738,1.4615694627677642,22.5,1,0.8,0.007741165932854195,0
19498,1,9350000.0,39.0,7.757732555388855,30.9,11,2,2.5,0,1,2,2,1,0,1,1,1266,0,55.688147,37.598339,6,1966,7,12,False,True,True,3,False,4,0.05023948986195394,2.7595868003519293,19.5,1,0.9166666666666666,0.006913937373154993,2
20054,3,9509070.0,56.3,20.9,21.3,10,2,2.8,0,2,0,1,0,0,4,1,9735,1,55.86095400000001,37.541844,1,2021,2,23,False,True,True,1,False,4,0.13171916346423215,-0.2908019569351266,28.15,2,0.43478260869565216,0.007619058472013615,1
22082,4,14300000.0,80.2,10.7,37.0,5,3,2.5,1,0,2,2,0,1,1,1,1707,0,55.84534,37.346685,8,1973,3,22,False,False,True,3,False,0,0.2578393460424454,-1.1275750854734372,26.733333333333334,1,0.22727272727272727,0.013403090128768795,9
19618,4,8250000.0,53.7,10.7,30.9,13,2,2.64,0,1,2,2,1,0,1,1,2338,0,55.643678,37.338313,7,1990,3,17,True,True,True,3,False,0,0.2579174333537076,-1.9317472591547193,26.85,1,0.7647058823529411,0.010424157184160935,3
2948,2,11900000.0,58.0,10.0,33.0,7,2,2.64,1,0,1,0,0,1,2,1,867,0,55.66554300000001,37.453351,7,1993,3,22,False,True,True,1,True,0,0.1439902573473445,-2.0722970472811535,29.0,1,0.3181818181818182,0.00683874623011648,2
10616,4,4549000.0,42.0,12.0,18.0,4,1,2.8,0,0,1,0,0,0,1,1,7928,0,55.420014,37.410349,10,2014,0,9,True,True,True,1,True,0,0.35737625045476545,-2.648192804180342,42.0,0,0.4444444444444444,0.15183862221780267,3
1291,4,52000000.0,126.0,10.7,30.9,3,3,3.7,3,0,2,2,0,0,3,2,7958,0,55.781438,37.569962,1,2019,2,6,False,True,True,0,True,4,0.0476597207050045,-0.20385667375929944,42.0,3,0.5,0.014343154743644797,1
7082,1,22000000.0,85.0,8.5,57.0,21,3,2.8,2,0,0,1,0,0,1,2,7169,0,55.774254000000006,37.546525,1,2008,2,44,True,True,True,0,True,0,0.051517229081570255,-0.6973961139902934,28.333333333333332,2,0.4772727272727273,0.0005307928032684685,1
9452,3,19123390.0,61.49,10.7,46.3,3,3,2.8,2,0,2,2,0,0,4,1,8198,1,55.724109,37.644549,5,2020,2,10,False,True,False,0,False,4,0.06580691378415873,1.7334432707430554,20.496666666666666,2,0.3,0.009367693526153945,4
15600,4,89000000.0,150.0,20.0,120.0,3,5,2.8,0,0,1,0,0,0,2,1,2262,0,55.741075,37.631236,0,2005,2,12,True,True,False,3,False,0,0.052009577459997985,1.4491760874010204,30.0,0,0.25,0.0017872663483665852,1
14186,3,19033530.0,93.9,6.9,63.0,8,4,2.85,2,0,1,1,0,0,4,1,2679,1,55.751725,37.707009,4,2020,2,12,False,True,True,1,False,4,0.12852232814219472,1.4384500897428336,23.475,2,0.6666666666666666,0.012109826836084607,0
8700,2,8500000.0,50.0,9.0,32.0,10,2,2.64,0,1,1,0,0,1,1,1,9520,0,55.7528,37.832845,3,1974,4,14,False,True,False,1,True,0,0.2538757917150444,1.499698417052235,25.0,1,0.7142857142857143,0.016282199636410682,5
13960,4,4999999.0,24.0,3.0,15.6,2,1,2.8,1,0,1,0,0,0,1,1,2389,0,55.624749,37.648609,5,1964,0,5,True,False,False,3,False,0,0.12986275840290334,2.5814372559462146,24.0,1,0.4,0.013521252974484374,4
17037,2,6000000.0,45.0,7.0,30.0,2,2,2.64,0,1,1,0,0,0,1,1,2534,0,55.758387,37.708976,4,1969,3,9,False,True,False,3,True,0,0.13150436616315367,1.3901882806511547,22.5,1,0.2222222222222222,0.0067107484679424685,0
14038,1,6150000.0,32.0,6.0,21.0,2,1,2.8,1,0,1,0,1,0,4,1,5598,0,55.632728,37.68102,5,1966,3,5,True,False,False,3,True,0,0.14385913191324187,2.3592801208340677,32.0,1,0.4,0.01622799999999459,4
906,4,4580000.0,39.8,7.91686553088401,30.9,4,2,2.8,0,0,2,2,0,0,4,0,9162,2,55.83801999999999,37.436229,8,2013,7,4,False,False,False,3,False,4,0.17669137958238626,-0.9466810267773135,19.9,0,1.0,0.01133439195545088,9
13498,3,6159600.0,43.5,22.9,11.4,8,1,2.65,1,0,1,0,0,0,4,1,3465,1,55.544046,37.478055,11,2021,3,9,False,True,True,1,False,4,0.21607253263846787,-2.652293970322024,43.5,1,0.8888888888888888,0.01909382991963336,8
9000,4,33000000.0,101.0,16.0,53.0,5,3,2.8,0,0,1,0,0,0,3,2,7820,0,55.665969,37.51432,6,2013,7,32,True,True,True,0,True,4,0.09484605684617291,-2.382332555230917,33.666666666666664,0,0.15625,0.013896818376883776,2
6667,3,27591319.0,81.98,13.4,40.9,10,2,2.8,0,1,2,2,0,1,4,1,6542,1,55.79748299999999,37.495096,8,2011,2,18,False,True,True,0,True,0,0.10524373670632535,-0.9323738390344571,40.99,1,0.5555555555555556,0.004041572095123196,9
3455,4,129000000.0,186.0,10.7,123.0,4,4,3.0,0,0,2,2,0,0,3,1,9076,0,55.74374,37.629583,0,2008,2,4,True,True,True,0,True,0,0.050771927514965814,1.3930949007498608,46.5,0,1.0,0.0022415371957657756,1
13180,3,10640800.0,37.6,11.6,15.9,19,1,3.0,1,0,2,2,0,0,4,1,3382,1,55.799193,37.565147,1,2021,7,25,False,True,False,0,False,4,0.06603136830428366,-0.22083182078547461,37.6,1,0.76,0.010927518382509525,1
335,3,8019000.0,59.4,22.3,23.6,1,2,2.65,0,1,0,1,0,0,4,1,6839,1,55.616869,37.416143,11,2020,7,15,False,True,True,1,False,4,0.20154692086203693,-2.1956226494544038,29.7,1,0.06666666666666667,0.009784324708431739,3
7149,4,4687500.0,37.5,12.7,18.9,16,1,2.6,1,0,0,1,0,0,1,2,4512,0,55.867041,37.709596000000005,2,1980,3,16,False,True,True,1,False,4,0.18545377124926946,0.7766649823281924,37.5,1,1.0,0.03811776091273221,0
16117,4,15982082.0,51.54,11.8,25.4,15,1,2.8,0,1,1,0,0,1,0,1,2570,0,55.681047,37.551088,6,2019,2,20,True,True,True,0,True,1,0.060820883266010824,-2.653479073015476,51.54,1,0.75,0.0113413735058841,2
17101,1,4300000.0,49.0,10.4,20.9,4,1,2.8,1,0,2,2,1,0,0,1,5538,0,55.544346,37.15105,10,2018,7,9,True,True,True,2,True,4,0.4689601737378587,-1.988918916593679,49.0,1,0.4444444444444444,0.20432141692930766,7
5872,3,12911400.0,79.7,12.0,29.8,20,2,3.1,0,1,0,1,0,0,4,1,8423,1,55.718922,37.727014,4,2020,2,22,False,True,True,1,False,4,0.14825238206589123,1.6778669624791178,39.85,1,0.9090909090909091,0.011112438076321667,0
2128,1,11000000.0,65.0,9.0,43.0,15,3,2.8,0,1,1,0,0,1,1,1,7791,0,55.860024,37.606406,2,2013,7,17,False,True,True,1,False,4,0.1280928152976939,0.21074389259633555,21.666666666666668,1,0.8823529411764706,0.0036935906649211776,1
10870,4,34900000.0,83.0,10.7,70.0,74,2,2.8,1,1,0,1,0,0,0,1,5745,0,55.749511,37.537083,0,2011,2,95,True,True,True,0,True,0,0.04501151237105119,-1.2370325537870281,41.5,2,0.7789473684210526,0.0034055851185948046,2
2715,0,11000000.0,82.0,10.3,46.1,19,3,2.8,0,0,2,2,0,0,4,0,8686,0,55.89558,37.532753,1,1992,2,22,False,True,True,1,True,0,0.16750237512509245,-0.2835262938085414,27.333333333333332,0,0.8636363636363636,0.03430518341300579,1
22669,3,8091435.0,77.43,12.9,46.3,16,3,2.7,0,2,2,2,0,1,4,1,6703,1,55.52117,37.354734,11,2022,2,16,True,True,True,3,False,1,0.3101489623068281,-2.3304711810126477,25.810000000000002,2,1.0,0.09608156355930211,3
19908,3,7047751.0,75.6,10.7,35.8,1,2,2.8,1,1,2,2,0,0,4,1,2850,1,55.755814,37.617635,0,2022,2,25,False,True,True,1,False,4,0.04346157617234715,1.0652230713421829,37.8,2,0.04,0.002151330053710839,1
913,4,5550000.0,27.0,5.370737922961514,14.550676509094355,14,1,2.8,0,0,2,2,0,0,4,0,5509,0,55.842438,37.373347,8,2011,2,32,False,True,True,0,False,0,0.2326759791720172,-1.0896916840049904,27.0,0,0.4375,0.011309688457244511,9
22353,2,8100000.0,60.0,6.0,44.0,5,3,2.64,0,1,1,1,0,1,2,1,2689,0,55.710033,37.820987,4,1969,2,9,False,True,False,1,True,0,0.2426401603435912,1.672903053845668,20.0,1,0.5555555555555556,0.0054110311401843105,5
9392,3,36794661.0,114.3,16.5,61.4,8,3,3.0,0,0,2,2,0,2,4,1,7203,1,55.714414,37.657907,5,2021,2,17,False,True,True,0,False,4,0.08089806225022642,1.8250938057504833,38.1,0,0.47058823529411764,0.007020715419383743,4
17291,4,22800000.0,59.1,10.0,40.0,8,2,2.8,1,0,1,0,1,0,2,1,816,0,55.716752,37.57678,0,1957,0,8,True,False,False,3,False,0,0.01823420949361797,-2.985726737171863,29.55,1,1.0,0.010113115444809067,2
17763,3,11394308.0,58.96,5.6,39.2,14,3,3.3,1,1,2,2,0,0,4,1,1143,1,55.717006000000005,37.428791,7,2021,2,27,True,True,True,0,False,1,0.15186157870837516,-1.6880076344203008,19.653333333333332,2,0.5185185185185185,0.02191445908527064,9
12147,3,11819200.0,71.2,17.8,26.7,3,2,2.8,1,0,1,1,0,0,4,1,4207,1,55.59885799999999,37.725271,5,2018,2,14,True,True,True,0,False,4,0.19921774564882946,2.3215692700189776,35.6,1,0.21428571428571427,0.013678947510685057,4
3555,1,95000000.0,160.0,10.0,138.0,4,3,2.8,0,2,2,2,1,0,4,1,5892,0,55.763113,37.6456,0,1998,0,5,False,True,False,3,False,0,0.07182061630311115,1.1650514040266546,53.333333333333336,2,0.8,0.006653327663657685,1
19307,4,11800000.0,67.0,8.0,47.0,5,3,2.8,0,1,1,1,1,0,1,2,1699,0,55.66255699999999,37.617905,5,1959,0,8,False,True,False,3,True,0,0.08173420522981838,2.6539738203629697,22.333333333333332,1,0.625,0.012377789544189173,4
7526,1,6500000.0,50.8,12.0,30.9,2,3,2.8,0,1,1,1,1,0,1,1,3805,0,55.852435,37.385771000000005,8,2013,7,5,True,False,False,3,False,0,0.22675974036267954,-1.0252109803517881,16.933333333333334,1,0.4,0.01740526546766966,9
13042,4,6890000.0,32.0,6.36531901980624,17.245246233000717,13,2,2.8,0,0,2,2,0,0,3,1,3577,0,55.576874,37.481585,11,2016,4,22,False,True,True,0,True,0,0.18584573664822424,-2.585988349126889,16.0,0,0.5909090909090909,0.021226184325022476,8
11017,1,27000000.0,190.0,19.3,111.0,11,5,2.8,0,0,1,1,0,0,3,1,3619,0,55.992452,37.185312,9,2003,7,16,False,True,True,3,True,4,0.47103491311787576,-0.9919420108009999,38.0,0,0.6875,0.21709011688236537,6
2412,4,13200000.0,44.0,10.0,25.0,22,2,3.0,1,0,1,0,1,0,3,1,1258,0,55.7559,37.506675,7,2015,2,31,True,True,True,0,False,0,0.07593604357013806,-1.2887474473605869,22.0,1,0.7096774193548387,0.012935054116619783,2
19494,2,9000000.0,37.3,8.4,17.6,18,1,2.7,1,0,1,0,0,1,2,1,4193,0,55.637896,37.540802,6,1990,3,25,True,True,True,1,True,0,0.10435392850462076,-2.7605441407156515,37.3,1,0.72,0.015878275095236188,2
