,price
11241,9874800.0
6026,5600000.0
1950,11500000.0
21624,12000000.0
11077,34780500.0
3713,9164815.0
7989,58500000.0
724,12057600.0
2922,10400000.0
5756,7348994.0
5628,8068196.0
13740,6233920.0
15865,33000000.0
18285,16079200.0
1145,14906840.0
17286,9200000.0
4269,7800000.0
10272,131928000.0
6306,7150000.0
12136,11750000.0
12909,11500000.0
16192,9914220.0
8741,8900000.0
16320,15982082.0
17050,12717065.0
10213,6350000.0
4904,9400000.0
18978,19186200.0
17717,7683592.0
3400,85000000.0
16523,7500000.0
22745,8200000.0
7071,17900000.0
19031,89100000.0
5217,4514400.0
19658,17990000.0
13210,5600000.0
537,5800000.0
4271,8180000.0
17572,11800000.0
15481,265000000.0
18094,13500000.0
18273,6900000.0
15708,18031410.0
9793,7100000.0
15778,64499300.0
20204,5538973.0
3547,346176674.0
22148,143000000.0
4989,20299999.0
2483,68880000.0
18941,7900000.0
6449,16856677.0
3019,68897400.0
3732,11261250.0
12764,9600000.0
4827,8000000.0
10998,10811209.0
10469,11250000.0
14131,9000000.0
15057,6770000.0
10726,20151289.0
17351,171000000.0
14986,8000000.0
22754,10868949.0
4824,8000000.0
7947,12182040.0
21698,9419848.0
12893,6000000.0
11338,17500000.0
21952,7500000.0
5538,7600000.0
13771,13000000.0
2573,12088000.0
9825,7550000.0
4450,22500000.0
7833,105000000.0
14665,19303749.0
643,34900000.0
7969,455700000.0
5223,14150000.0
9603,13890000.0
14125,8500000.0
6221,5586465.0
6553,39646161.0
20612,6800000.0
818,24707492.0
2137,13600000.0
5827,9990000.0
9089,13029120.0
18388,13400000.0
11549,10902940.0
18111,4721094.0
11864,6727412.0
12390,30228382.0
9181,32900000.0
16269,9800000.0
23184,7007550.0
3569,40000000.0
21869,11618838.0
22949,11800000.0
14199,7797691.0
14834,5502742.0
4655,35198583.0
1484,12939220.0
6579,6532747.0
19879,50000000.0
21112,9200000.0
3177,5659980.0
20567,22000000.0
14726,16745000.0
18019,50000000.0
7965,21392800.0
952,6900000.0
0,7139520.0
8834,4700000.0
7765,24150000.0
18331,36000000.0
14074,8250000.0
7329,12411927.0
13112,5790000.0
7872,18500000.0
20797,20323977.0
18871,40000000.0
10580,29074500.0
10344,8658650.0
7707,74900000.0
22885,20859000.0
7795,44890000.0
14286,8544600.0
15490,23585373.0
12395,8100000.0
4686,15500000.0
2650,30700000.0
7566,12300000.0
3370,76773820.0
10538,10500000.0
3491,160954820.0
20925,16500000.0
5388,6090000.0
16447,18490000.0
10340,6754880.0
16310,16899000.0
9724,6000000.0
4924,9550000.0
16343,7700000.0
21644,9182940.0
1718,15500000.0
795,21779040.0
9097,72593363.0
4574,15693101.0
652,7000000.0
2107,11100000.0
2116,14000000.0
15840,12700000.0
13255,37800000.0
3870,6000000.0
9655,24000000.0
8346,5798000.0
14268,8007680.0
2435,95953835.0
5306,71614050.0
10297,2790000.0
22552,13595000.0
16179,8500000.0
15029,8050000.0
13571,7000000.0
2605,18000000.0
21093,18900000.0
15542,110000000.0
12429,8288150.0
12422,179526530.0
21495,20700000.0
1043,8470000.0
6347,8136640.0
23079,8190000.0
7523,4400000.0
18795,106278172.0
5527,6553600.0
5247,29000000.0
15266,9500000.0
5602,7132187.0
16424,77000000.0
19418,55000000.0
6064,6100000.0
13056,20800000.0
18665,56900000.0
13922,21200000.0
3943,7000000.0
15864,32000000.0
18007,67000000.0
23097,5300000.0
20889,7400000.0
20057,6865900.0
14009,31953000.0
3695,7395000.0
5198,11857000.0
8841,5270000.0
15973,19800000.0
148,5494300.0
1506,13900000.0
729,12526605.0
16802,24000000.0
14155,24000000.0
14508,13639302.0
9495,56600000.0
2920,10300000.0
12162,19010661.0
10936,8600000.0
19306,9873325.0
2999,20990410.0
15578,7000000.0
2069,28500000.0
5474,7200000.0
5972,8300000.0
7362,15277116.0
9794,7100000.0
19007,39800000.0
6575,4832384.0
772,18156989.0
18901,15689469.0
16107,5602850.0
20113,10000000.0
23247,9590623.0
2781,95000000.0
14348,13314893.0
5152,10709322.0
22495,25400000.0
2615,20529600.0
11316,14450000.0
21676,5850000.0
11882,11588400.0
18555,7000000.0
19205,15117787.0
8282,168567750.0
8372,22000000.0
18863,30000000.0
5473,7100000.0
12354,83000000.0
17670,5608464.0
21447,36800000.0
21291,104980000.0
12253,15200000.0
11333,13900000.0
21230,10700000.0
3500,267000000.0
22509,5107500.0
18631,4800000.0
1801,16253930.0
16375,4396200.0
11358,16610000.0
18428,19000000.0
5498,7350000.0
22565,20109600.0
10886,10000000.0
14701,64000000.0
17871,21529471.0
3364,75000000.0
18703,5293080.0
9775,6800000.0
18053,31262601.0
18333,7300000.0
6423,10477535.0
1628,23299806.0
5479,7150000.0
6037,5800000.0
18854,9100000.0
19861,16500000.0
20248,6851980.0
2621,21890000.0
18617,4600000.0
5482,7200000.0
12403,7500000.0
9621,10557600.0
3020,100000000.0
18065,80972185.0
11491,8400000.0
14353,23257439.0
10160,5618000.0
7697,33022277.0
19194,12800000.0
19134,14700000.0
13520,14900000.0
8136,78999999.0
18603,11350000.0
18912,11233950.0
565,13192629.0
17499,37500000.0
239,6840397.0
6790,69000000.0
20178,9000000.0
5616,7521000.0
1543,15988073.0
6042,5990000.0
17427,28300000.0
9930,3950000.0
22598,13300000.0
8565,22999000.0
9758,6699999.0
20162,12350000.0
15416,11260124.0
10897,42248651.0
6676,24044893.0
19946,58000000.0
22534,7400000.0
3639,14200800.0
17884,7150000.0
5563,9300000.0
2171,6200000.0
10780,21980200.0
10022,9787320.0
16855,6250000.0
14938,68900000.0
14507,13400000.0
10328,9894300.0
14680,39500000.0
19605,10700000.0
4624,24000000.0
17903,11787500.0
19811,4100600.0
15346,7443550.0
8567,32500000.0
12173,8700000.0
2042,40838000.0
8212,130700000.0
6978,9840000.0
3326,69900000.0
8955,13300000.0
6402,9731400.0
15247,7920770.0
4677,187202836.0
13025,10200000.0
17832,9801558.0
13113,5350000.0
16457,26800000.0
19818,7000000.0
2713,50000000.0
8773,9500000.0
10622,37132216.0
16599,7000000.0
5871,12235540.0
3230,30000000.0
20257,7000000.0
4226,5450000.0
15532,12800000.0
15223,10909800.0
3157,7700000.0
706,10473276.0
11282,6063150.0
13233,7000000.0
7949,12570304.0
14836,6500000.0
14477,9690000.0
17051,14425237.0
7139,30080600.0
12887,20364500.0
666,8642350.0
18966,14131520.0
23230,8000000.0
19488,5500000.0
5014,5900000.0
4218,5150000.0
14753,14276600.0
12359,27168000.0
10888,10000000.0
16925,7400000.0
10584,94401800.0
5300,49900000.0
6243,5882420.0
15732,21500000.0
11669,147335566.0
17796,5184000.0
15111,9600000.0
15948,18450000.0
4922,9550000.0
1262,6350000.0
13592,7500000.0
19157,22718302.0
16344,7750000.0
12578,9300000.0
19277,7105743.0
20494,10000000.0
4003,7700000.0
3314,55500000.0
4796,7500000.0
18421,10212770.0
21682,7500000.0
1026,8150000.0
14939,94980000.0
18803,10285149.0
5978,10000000.0
15927,44810605.0
20335,56641613.0
17322,9100269.0
22370,7520030.0
14231,5574750.0
16783,243000000.0
14702,65000000.0
3166,12900000.0
10739,17311261.0
20551,29417400.0
20739,6424000.0
12092,11000000.0
20504,12900000.0
15613,53500000.0
11430,9640000.0
1642,25376000.0
22718,22979032.0
12513,8850000.0
22171,219841820.0
18545,14236452.0
2995,71999999.0
19721,13290000.0
22317,4894560.0
6505,10525782.0
4821,7949000.0
15339,10000000.0
8054,200000000.0
11130,89800000.0
22226,11418120.0
4648,33558852.0
9523,6808590.0
19447,6900000.0
2205,6600000.0
4188,10599000.0
17695,7200000.0
22450,18800000.0
21553,9300000.0
16155,6760920.0
8944,14266300.0
15656,118000000.0
17353,83257753.0
4513,9900000.0
10274,182621815.0
6793,2196000.0
13079,12596584.0
7588,5900000.0
2852,75000000.0
15390,8399000.0
7780,31500000.0
11353,67470000.0
6021,5450000.0
15165,17000000.0
502,53700000.0
15688,7200000.0
15720,27000000.0
14084,12499113.0
5573,4793022.0
126,4914661.0
6455,37181454.0
13035,8100000.0
9638,17730540.0
5891,13300000.0
12803,10500000.0
19103,7443280.0
510,38000000.0
9380,9900000.0
11675,14100000.0
11326,7899000.0
17369,18582480.0
10449,21086325.0
12128,7881000.0
6998,10879910.0
10874,21500000.0
4285,10200000.0
16215,8500000.0
205,6285440.0
13153,5400000.0
12039,9888060.0
6497,7934416.0
2112,6800000.0
14962,26500000.0
4248,6800000.0
15850,19800000.0
20836,8950000.0
17890,8000000.0
6857,12266100.0
13934,65000000.0
16939,11481800.0
16819,43000000.0
4274,8900000.0
17817,7950000.0
14159,8300000.0
13604,7999000.0
18695,7556237.0
11188,6100000.0
2976,108000000.0
5147,6999999.0
1205,8800000.0
16594,6600000.0
504,87682770.0
1091,9500000.0
15155,10300000.0
15541,6090000.0
20622,7953608.0
12252,13400000.0
10923,23000000.0
7008,11700000.0
8459,18500000.0
16858,7200000.0
22346,6349220.0
15131,11500000.0
13997,15023000.0
21801,5500000.0
9283,7550000.0
15871,38000000.0
5071,17517605.0
207,6265405.0
9444,6900000.0
19552,7098976.0
16620,5990667.0
9427,6700000.0
3597,13670140.0
22891,7300000.0
9994,8000000.0
12800,10750000.0
19019,115900000.0
14487,8667540.0
16490,96000000.0
6223,5622348.0
20728,26000000.0
13948,65800000.0
2872,7980930.0
6785,15755700.0
4702,13500000.0
22531,6354225.0
21690,8300000.0
6986,10208385.0
23127,8091435.0
15947,19700000.0
18271,29379720.0
14562,10700000.0
19745,5919035.0
12123,30000000.0
7482,6500000.0
9879,7619433.0
156,5654250.0
9010,20000000.0
3338,64200000.0
18266,37000000.0
15875,41000000.0
7090,20590000.0
1095,9500000.0
1302,59990000.0
20477,11500000.0
8784,9900000.0
14538,10432960.0
18846,24000000.0
6954,7500000.0
1971,12877000.0
10268,72559080.0
21144,4446330.0
14095,2945000.0
2267,5200000.0
17062,66000000.0
7387,18843018.0
17552,35000000.0
6824,95953835.0
8416,9100000.0
19628,8500000.0
19343,18573193.0
7778,30700000.0
15838,11300000.0
15996,9100000.0
22179,10000000.0
7449,3475000.0
3219,26800000.0
11530,9800000.0
20638,22250000.0
16686,16010820.0
8419,9891533.0
17739,16300000.0
1449,10978650.0
8586,7712550.0
2263,5000000.0
15891,15950000.0
18264,24400000.0
22644,9984320.0
17083,9108000.0
3136,104000000.0
18827,4961240.0
5354,2000000.0
6162,14350000.0
4897,9200000.0
1962,12000000.0
3786,29857700.0
20659,7259085.0
4180,7808800.0
7744,16500000.0
5951,21200000.0
6336,7837830.0
13422,11886000.0
10981,12374818.0
12176,10200000.0
13524,7500000.0
9779,6900000.0
1903,9540832.0
6732,19700000.0
20291,8077980.0
22587,17100000.0
2518,28900000.0
13375,8000000.0
7222,5700000.0
12124,5350000.0
21619,11200000.0
14606,15484180.0
506,16950000.0
3424,94000000.0
16229,12830760.0
2670,37000000.0
13972,7303596.0
23174,6373669.0
11479,13700000.0
13537,10400000.0
11146,9778860.0
7273,8773140.0
22929,8590000.0
18837,11900000.0
2173,6290000.0
2875,7928700.0
8431,11290000.0
22191,17300000.0
14804,6100000.0
20485,7650000.0
5758,7449677.0
18508,6700000.0
8898,11700000.0
17212,24842059.0
2759,75000000.0
17323,9499000.0
14281,8250000.0
5748,6800000.0
6404,9814440.0
9798,7200000.0
23110,5300000.0
6174,18680000.0
16109,6234409.0
2631,24950000.0
490,36900000.0
4085,8900000.0
15344,7100000.0
2796,142383110.0
9742,6460000.0
18653,11386424.0
11633,7805500.0
22909,8500000.0
2566,10299000.0
4961,10500000.0
22510,6589971.0
20109,6300000.0
8612,6500000.0
735,13390000.0
21885,5441590.0
6723,10900000.0
8197,110000000.0
11601,3746800.0
11961,13200000.0
14828,4900000.0
16026,7691200.0
4979,10800000.0
2250,4150000.0
14598,13500000.0
13352,10500000.0
9177,29850000.0
18955,10500000.0
21030,56600000.0
11764,13260000.0
14001,17208906.0
20495,10271100.0
4443,19500000.0
9543,10694840.0
3200,23000000.0
12890,8257220.0
13693,13300000.0
2732,57000000.0
16496,75217692.0
19966,16500000.0
472,11500000.0
22714,16800000.0
4332,6500000.0
18614,44000000.0
6877,17947816.0
8518,5650000.0
22332,5857066.0
19104,8300000.0
3658,6500000.0
4093,9000000.0
22114,43000000.0
8644,7000000.0
17994,7550000.0
3554,650009850.0
8976,43900000.0
14147,15500000.0
16608,8100000.0
1327,7500000.0
5621,7655143.0
7122,25848000.0
6226,5682328.0
14528,24990000.0
8303,489055030.0
21587,31000000.0
22445,16676000.0
15107,9000000.0
21037,18113953.0
18400,19700000.0
13191,8810720.0
20238,6598568.0
5674,10000000.0
23181,6930603.0
7097,21500000.0
11343,19942416.0
10311,280587585.0
17748,6550000.0
1008,7850000.0
13564,10743972.0
4521,8092440.0
15614,8250000.0
36,5350000.0
9274,7300000.0
6398,9559536.0
18544,10600000.0
9061,7200000.0
23255,85000000.0
8794,10100000.0
15368,14200000.0
15160,8194560.0
23223,12479627.0
1393,9097000.0
18322,178155119.0
21340,10300000.0
11050,11500000.0
10159,5500000.0
3372,77327954.0
17045,10449900.0
21127,9800000.0
5129,28700000.0
9138,21440000.0
1389,8829000.0
8458,18403030.0
12650,6462000.0
19627,8350000.0
20955,7300000.0
20251,6990000.0
13294,14000000.0
701,10329016.0
2235,3000000.0
15311,8999000.0
5837,10541640.0
19568,7850440.0
17868,16721400.0
9837,11074000.0
17665,39031403.0
18657,16300000.0
15414,15848374.0
13556,52500000.0
2666,35634789.0
20967,8190000.0
2779,93000000.0
17387,19942416.0
20618,309757500.0
17442,7552530.0
6702,35061960.0
1433,10443800.0
10827,6170546.0
9840,6200000.0
803,22225000.0
22511,13030114.0
9182,33500000.0
11975,5600000.0
22320,4986749.0
22588,20800000.0
14065,7100000.0
4864,8600000.0
13386,5070122.0
13838,6400000.0
21605,6900000.0
9510,13000000.0
14960,23500000.0
12317,33725851.0
2224,7500000.0
18676,5500000.0
19851,13500000.0
2021,16327553.0
6272,6400000.0
15849,18000000.0
10217,13991000.0
4461,33526000.0
22846,8999000.0
600,24190000.0
18480,7100000.0
16541,4300000.0
16843,16300000.0
324,7876160.0
22623,14990000.0
5169,9500000.0
8505,5400000.0
18646,7183215.0
766,17500000.0
1920,10213078.0
2943,11259930.0
9956,5850000.0
12474,65000000.0
21727,21734600.0
14948,12087000.0
5763,7585200.0
12669,11800000.0
23245,17430000.0
22972,10150000.0
9119,16815000.0
13139,9290000.0
9527,13688246.0
6095,14200000.0
6564,229051090.0
1531,15308171.0
7774,27990000.0
13223,29500000.0
4457,29950000.0
17978,59500000.0
19056,31000000.0
17945,24720592.0
2277,5650000.0
9740,6350000.0
5895,13621100.0
18473,6150000.0
7452,4290000.0
13157,5900000.0
7559,9000000.0
10657,4549000.0
14908,8300000.0
14900,7467700.0
22434,6600000.0
16706,199000000.0
10120,33333333.0
17060,12736954.0
176,5846000.0
4497,23200000.0
18390,14932691.0
20314,4850000.0
1257,16920000.0
21399,5200000.0
15421,6600000.0
1685,35248767.0
8312,116212263.0
15804,134084280.0
10512,9012840.0
4117,9500000.0
8888,9550000.0
8579,30945780.0
14296,9801558.0
17502,120000000.0
13579,4264960.0
8911,5200000.0
7828,89000000.0
20851,31000000.0
19449,7000000.0
1386,8712495.0
1237,12250000.0
170,5700000.0
15935,7819200.0
11158,12570000.0
17636,17400000.0
20258,7111185.0
15331,20365298.0
76,8512341.0
5841,10738830.0
3849,5600000.0
1750,9990000.0
12711,6300000.0
14730,15830630.0
18513,8107680.0
3271,43000000.0
18135,5500000.0
19386,6511572.0
22053,10800000.0
10652,12800000.0
3802,45000000.0
20203,5513697.0
452,43000000.0
18793,19290498.0
9897,13537350.0
7570,2800000.0
6209,5225000.0
9152,9800000.0
16067,6000000.0
12878,10500000.0
20412,16700000.0
21476,13878930.0
19141,25393200.0
2567,10690800.0
18881,200000000.0
22408,21700000.0
8543,6340000.0
1740,8398390.0
6127,11499000.0
14055,5200000.0
10988,5984117.0
14053,16290000.0
8280,101495352.0
427,10173516.0
2516,26900000.0
18399,14500000.0
18961,12690000.0
15751,145000000.0
19282,7579746.0
8075,21500000.0
947,6850000.0
12030,10557641.0
18297,7400000.0
12199,11805445.0
21803,6700000.0
14022,6800000.0
6941,6890000.0
483,45000000.0
7024,13419600.0
11307,6996600.0
14302,10043200.0
5442,6890000.0
14690,49000000.0
6734,5400000.0
16605,7700000.0
15616,34921801.0
5902,13939680.0
22868,20388340.0
3063,10700000.0
20835,8613633.0
19889,3147000.0
19676,19802520.0
19987,10800000.0
12368,140278316.0
5413,6500000.0
19117,8516549.0
973,7200000.0
16213,17800000.0
2208,6000000.0
13575,8649186.0
17329,5400000.0
14033,14000000.0
3605,6250000.0
16584,5695559.0
20580,19200000.0
6630,14726000.0
18890,42135500.0
2071,29239683.0
16718,11000000.0
733,13100000.0
22556,14700000.0
16445,16500000.0
3620,9500000.0
15741,64726138.0
11190,6650000.0
3667,7440400.0
14276,8172838.0
15003,12000000.0
21432,27500000.0
15853,23000000.0
21084,6600000.0
13123,7600000.0
22916,10800000.0
17919,9000000.0
8916,5800000.0
11315,13698140.0
8785,9900000.0
17700,27000000.0
12069,20109600.0
2184,6390000.0
11762,10854027.0
21988,6850000.0
9407,10800000.0
17912,18500000.0
12227,7900000.0
9608,14900000.0
6203,4939440.0
1842,7399240.0
5294,43000000.0
9599,13522894.0
19011,21500000.0
15516,79000000.0
10640,10039260.0
7512,3400000.0
3501,274400000.0
3877,6200000.0
11485,12500000.0
9683,6990000.0
1025,8100000.0
10764,40948324.0
9630,36727390.0
16665,23500000.0
18610,21999000.0
22610,10900000.0
4680,5820000.0
3137,107250000.0
12113,9950000.0
350,8295550.0
3513,182621815.0
2499,12399000.0
7713,7200000.0
15583,7848776.0
2196,6400000.0
12072,51000000.0
21730,27003373.0
12295,8422180.0
6530,19700000.0
22712,13150000.0
10194,6150000.0
16002,10450000.0
1444,10895900.0
8614,6569000.0
12760,8682216.0
4245,6550000.0
3804,6500000.0
20103,6700000.0
12438,9000000.0
2349,5850000.0
3968,7300000.0
17561,51247226.0
9217,18250000.0
11976,6700000.0
13741,3480000.0
19755,4700000.0
5130,59000000.0
13937,37490000.0
8476,7150000.0
1352,6955400.0
7598,8200000.0
13069,19801031.0
20589,34990000.0
6499,8800000.0
4684,12500000.0
18048,23000000.0
2143,3950000.0
20964,8000000.0
13286,10640800.0
8985,34500000.0
17182,13500000.0
12537,22346500.0
3773,18206560.0
865,57622000.0
14436,9200000.0
14863,7300000.0
22310,4300000.0
6933,6034020.0
16876,24106000.0
18533,8610095.0
9687,9000000.0
11082,6500000.0
6012,4560000.0
6472,37500000.0
14603,14860000.0
70,8900000.0
4912,9490000.0
4803,7700000.0
18687,6100000.0
5707,5199518.0
13863,23490000.0
13367,6300000.0
21886,5602850.0
17804,6764000.0
536,4122689.0
5154,8300000.0
2479,47650000.0
9871,7200000.0
17805,6817570.0
19495,6741000.0
1233,11999000.0
13390,6563390.0
14516,24108670.0
8664,7300000.0
20074,5450000.0
5974,6700000.0
20616,16500000.0
11440,7310000.0
14123,8325980.0
1571,18150000.0
6492,5600000.0
13602,4197500.0
151,5500000.0
18840,21500000.0
22319,4901608.0
12150,11898446.0
16911,11000000.0
17484,20038560.0
11670,213574665.0
2858,6201670.0
1728,6150000.0
8876,7800000.0
5318,12000000.0
20942,5999786.0
18097,6928000.0
13535,9100000.0
21493,19000000.0
2045,19031100.0
7290,9848020.0
9592,11994971.0
6484,33900000.0
16582,5100000.0
3771,17900000.0
4439,16674200.0
757,16478100.0
21418,41500000.0
14984,6860000.0
11745,11590000.0
21494,20314800.0
17921,32000000.0
2214,18499999.0
10778,16200000.0
9905,37997000.0
7524,4500000.0
7680,11300000.0
3570,47000000.0
12553,17272538.0
3878,6200000.0
1772,18158185.0
2453,37900000.0
11189,6700000.0
9760,6700000.0
7150,24928036.0
20918,7500000.0
2167,6100000.0
13316,6845820.0
9184,33993603.0
12637,90000000.0
8002,247622800.0
6386,9113160.0
22973,10300000.0
5086,26040000.0
1085,9300000.0
7950,4752000.0
10528,5200000.0
5492,7300000.0
6282,6700000.0
14541,13500000.0
2438,18000000.0
22789,7000000.0
3521,207260283.0
17590,16500000.0
8124,69900000.0
19441,6250000.0
17404,125000000.0
12323,41500000.0
163,5745600.0
20424,115000000.0
5126,12500000.0
16563,4940000.0
5688,8694400.0
18979,19940800.0
14950,12600000.0
19682,6650000.0
5699,3035000.0
7642,95000000.0
9783,6990000.0
8138,80000000.0
5093,50000000.0
2675,39000000.0
21746,8630589.0
1152,69900000.0
6348,8073940.0
15799,120000000.0
979,7340000.0
1079,9100000.0
22278,6433060.0
10912,7371710.0
11269,7700000.0
1326,6432610.0
12355,176268293.0
12689,32000000.0
13768,9900000.0
7888,7200000.0
13681,53000000.0
16917,16600000.0
21392,6490000.0
19592,9500000.0
18274,7696790.0
9954,5822541.0
6112,8200000.0
19221,10500000.0
22830,6377427.0
14503,11700000.0
18716,4500000.0
23085,7600000.0
3253,38000000.0
6775,9500000.0
15463,149990000.0
7907,8950000.0
11921,13750000.0
22840,8200000.0
23188,7250000.0
16568,8999999.0
12593,14971060.0
15590,21885186.0
10102,23963027.0
16579,4703400.0
11693,10800000.0
6754,8300000.0
6144,6800000.0
7542,6300000.0
5440,6750000.0
19684,6994350.0
22535,7500000.0
6211,5253381.0
12692,10500000.0
20928,8000000.0
14767,9000000.0
15665,9500000.0
22606,8262000.0
5174,10500000.0
19329,15196342.0
7501,3500000.0
18843,6450000.0
12437,5500000.0
5568,15355197.0
16658,36690000.0
16463,33000000.0
166,5727844.0
13042,20400000.0
949,6900000.0
3550,476673890.0
20643,7650000.0
22930,11350000.0
18592,13650000.0
13552,17353826.0
15845,15500000.0
12008,8596115.0
17394,22911700.0
11312,9200000.0
11053,11500000.0
828,27500000.0
2300,8500000.0
21296,11028960.0
22331,5802389.0
22574,7100000.0
4217,5150000.0
4845,8300000.0
16488,91421100.0
11163,13750000.0
21325,9600000.0
16745,27800000.0
3932,6900000.0
7683,12353000.0
22943,15700000.0
10432,5200000.0
592,19500000.0
8287,206145981.0
19195,13000000.0
5653,12500000.0
6206,5076250.0
19424,16500000.0
19961,11400000.0
13454,18850000.0
12408,7790000.0
22344,6220071.0
21764,8129322.0
11518,20433400.0
12244,31743000.0
18650,9657714.0
4511,7200000.0
17113,5800000.0
11640,77565600.0
4608,20400000.0
1671,30000000.0
22193,22800000.0
16324,20800000.0
18420,9570270.0
3838,5900000.0
11013,5650000.0
3478,140000000.0
54,9190000.0
2264,5100000.0
2846,20011852.0
7890,7593883.0
7468,6200000.0
13404,6900000.0
15152,8200000.0
13429,12500000.0
18124,13200000.0
11293,4197500.0
4273,8500000.0
1325,53438362.0
10453,9770000.0
5808,9250000.0
10314,6650000.0
16371,17890000.0
16717,10883315.0
21088,7780000.0
6178,3746800.0
7275,8750000.0
13658,7500000.0
6394,9350000.0
5655,13598000.0
11919,10877580.0
3462,123811400.0
13127,9900000.0
13466,8100000.0
377,8897520.0
22001,8990000.0
11729,38500000.0
21499,21629500.0
2493,24150000.0
22962,6500000.0
7400,22162613.0
826,27303240.0
1336,39900000.0
21834,8300000.0
3112,32500000.0
10044,11350000.0
2400,21117200.0
11660,23700000.0
6619,12412000.0
16358,14500000.0
22766,30500000.0
9174,27951000.0
10905,50685000.0
3391,80477410.0
2607,18900000.0
8430,11266551.0
21023,16850000.0
11195,6750000.0
12614,30663900.0
9079,10500000.0
11411,23183000.0
2101,55801129.0
5080,21107520.0
12015,7587180.0
5729,5900000.0
2294,7500000.0
1604,20500000.0
22281,7599999.0
4411,12654000.0
8420,10046820.0
5780,8100000.0
17498,32999999.0
11145,16302880.0
703,10450000.0
7649,7890000.0
16818,42000000.0
6898,35514450.0
1114,64500000.0
9697,24000000.0
1094,9500000.0
2983,44900000.0
18845,22600000.0
10699,6700000.0
19299,9330750.0
6671,22728900.0
15555,16500000.0
21806,11200000.0
21699,9400000.0
22575,9900000.0
11700,18526643.0
11859,4946318.0
3403,86667980.0
14517,27990000.0
9349,9100000.0
22948,11000000.0
901,60000000.0
4978,10750000.0
20817,14500000.0
13359,25900000.0
1502,13918252.0
7880,80000000.0
18343,7392160.0
18655,14112724.0
16267,9450000.0
18734,6992093.0
4412,6061590.0
1508,14085000.0
9999,8350880.0
15097,5300000.0
18813,9900000.0
12658,8670000.0
5423,6550000.0
19674,11000000.0
18395,18509437.0
4642,31366030.0
9083,6146990.0
17843,15964920.0
3208,25150000.0
8123,69950000.0
4052,8400000.0
5883,12911400.0
14463,20548963.0
15159,6149936.0
4023,7900000.0
20389,11031816.0
2364,8100000.0
23172,6259650.0
22666,6400000.0
21424,7789770.0
5386,6000000.0
6583,7233624.0
19069,96829760.0
16560,4200000.0
15473,53990000.0
5155,8300000.0
1455,11200000.0
16807,31900000.0
12398,10200000.0
11741,12400000.0
12551,16270740.0
17260,5500000.0
20515,17780000.0
10215,5900000.0
108,4500720.0
12784,6050000.0
13414,9250000.0
21820,6500000.0
2109,16700000.0
5545,5142856.0
16233,16721400.0
20164,15000000.0
16214,7371495.0
5448,6850000.0
20460,18990000.0
11394,35120566.0
11785,8400000.0
3512,181632000.0
4972,10700000.0
3912,6600000.0
9474,16200000.0
14398,5999000.0
17922,6050000.0
22298,11800000.0
11650,90000000.0
10613,18837624.0
22488,32223905.0
3125,61538000.0
8913,5300000.0
9503,5800000.0
1195,7200000.0
18377,8300000.0
4436,15025315.0
15759,19300000.0
16712,5400000.0
2058,22133976.0
9916,18840961.0
2660,33502973.0
5364,5400000.0
6543,27900000.0
1868,8380385.0
19823,8600000.0
18242,66000000.0
22852,10778050.0
831,28917480.0
16253,7500000.0
13915,16300000.0
12013,7100000.0
2709,49400000.0
14661,16000000.0
1445,10800000.0
13147,5989200.0
2185,6370000.0
7968,113600000.0
10484,11500000.0
19619,16798350.0
146,5400000.0
3635,12800000.0
12851,10064460.0
6643,17006220.0
7456,5300000.0
11448,15415572.0
2249,4100000.0
1924,10300000.0
9201,7430208.0
3079,49524560.0
22538,8250000.0
4240,6400000.0
19477,10800000.0
7605,11000000.0
7364,15457640.0
21095,1400000.0
19808,11800000.0
17485,4641679.0
1045,8400000.0
7411,32255643.0
4585,16792419.0
61,13500000.0
3784,23566488.0
20378,43260000.0
13733,9400000.0
10050,11950000.0
20369,23000000.0
6680,26884119.0
9115,15850000.0
23150,4797900.0
3138,110000000.0
10051,12000000.0
18514,8100000.0
5698,2970000.0
20046,11087160.0
19060,35200000.0
10039,11088000.0
16781,178545408.0
19154,12900000.0
3213,35500000.0
617,39000000.0
5164,9100000.0
22630,4752280.0
19600,9950000.0
13519,10500000.0
9005,14800000.0
21417,39850000.0
1083,9300000.0
11337,4690000.0
4118,9500000.0
5544,5646702.0
17002,5977127.0
17140,9400000.0
4111,9300000.0
16250,6862950.0
20186,4350000.0
4223,5400000.0
872,10000000.0
19611,13000000.0
14207,11200000.0
11471,7844736.0
8329,38500000.0
3657,7000000.0
15447,19500000.0
10170,5800000.0
6001,16000000.0
410,9641040.0
3584,60048529.0
8755,9000000.0
11359,20162367.0
9313,8200000.0
13892,99000000.0
22192,19000000.0
18773,19464650.0
16505,15612500.0
13033,7900000.0
13258,8999999.0
3300,51231600.0
19062,64000000.0
14007,28900000.0
3488,154764250.0
11240,50733038.0
6100,47500000.0
22126,16999000.0
7369,16328618.0
14460,19500000.0
6808,7750000.0
15361,11098552.0
15451,36500000.0
9616,10026272.0
14533,5400000.0
15859,27600000.0
17706,15834200.0
22259,5850000.0
12,4045140.0
10239,12900000.0
18227,27900000.0
13103,9400000.0
6609,10793394.0
5310,12500000.0
4558,13187780.0
3731,10900000.0
22294,9500000.0
23270,80291302.0
9920,23703624.0
19551,7031340.0
13482,20300000.0
8928,30772000.0
9860,6450000.0
